run_name	holdout	context_config	context_label	seed	selected_k	best_epoch	nmf_relative_reconstruction_error	total_parameters	trainable_parameters	validation_loss	validation_accuracy	validation_balanced_accuracy	validation_macro_f1	validation_weighted_f1	validation_macro_ovr_auroc	validation_macro_auprc	validation_antagonism_precision	validation_antagonism_recall	validation_antagonism_f1	validation_antagonism_support	validation_antagonism_auroc	validation_antagonism_auprc	validation_no_interaction_precision	validation_no_interaction_recall	validation_no_interaction_f1	validation_no_interaction_support	validation_no_interaction_auroc	validation_no_interaction_auprc	validation_synergy_precision	validation_synergy_recall	validation_synergy_f1	validation_synergy_support	validation_synergy_auroc	validation_synergy_auprc	test_loss	test_accuracy	test_balanced_accuracy	test_macro_f1	test_weighted_f1	test_macro_ovr_auroc	test_macro_auprc	test_antagonism_precision	test_antagonism_recall	test_antagonism_f1	test_antagonism_support	test_antagonism_auroc	test_antagonism_auprc	test_no_interaction_precision	test_no_interaction_recall	test_no_interaction_f1	test_no_interaction_support	test_no_interaction_auroc	test_no_interaction_auprc	test_synergy_precision	test_synergy_recall	test_synergy_f1	test_synergy_support	test_synergy_auroc	test_synergy_auprc
unseen_both__context-expression_programs__K5__seed42__druggroup-scaffold__drugtest-any	unseen_both	expression_programs	Expression + programs	42	5	5	0.2322529085755714	8519523	8519523	1.3236187889686637	0.6278532957168504	0.49561811785130083	0.4668253609251322	0.6555047329701253	0.6708365818439876	0.44867978231809896	0.30115830115830117	0.44656488549618323	0.35972328977709456	524	0.6542798982188296	0.25358121174299547	0.8475484136794397	0.709065839365736	0.7721471471471472	2901	0.7248053501004076	0.8760293803244998	0.22589928057553957	0.33122362869198313	0.2686056458511548	474	0.633424497212726	0.21642875488680158	1.5967843441542562	0.6305905609093155	0.400845238974695	0.3910209251706817	0.6459681078438274	0.5961735139666968	0.39009836861250774	0.15085423482370047	0.26133501259445846	0.19128831528001844	1588	0.5103230564852834	0.13027347305808318	0.8177618964615653	0.7624735901186414	0.7891505466778805	12306	0.6424908291260476	0.8339247746538113	0.2088639836984208	0.17872711421098517	0.19262391355414613	2294	0.6357066562887594	0.2060968581256289
unseen_both__context-expression_programs__K5__seed43__druggroup-scaffold__drugtest-any	unseen_both	expression_programs	Expression + programs	43	5	3	0.2322529086430194	8519523	8519523	1.3769205914120943	0.5824570402667351	0.48092639500084305	0.44146545954882654	0.6257027718647307	0.6381479248293703	0.4241575490018829	0.2696078431372549	0.4198473282442748	0.3283582089552239	524	0.5721894260672886	0.21699180423176043	0.8666666666666667	0.6452947259565667	0.7397747480735033	2901	0.7223633754927987	0.877421175632227	0.19393282773564463	0.37763713080168776	0.25626342161775234	474	0.6198909729280236	0.17805966714166133	1.4608576622367464	0.5866691376328145	0.4210548788290555	0.3989134243218296	0.6260681768701619	0.5993090603626955	0.3867378172256662	0.14375987361769352	0.2865239294710327	0.19145802650957292	1588	0.510659311272903	0.119389308799188	0.8409616738758676	0.6793434097188363	0.7515620083606779	12306	0.6485614804621931	0.82979987393516	0.22128487994808566	0.2972972972972973	0.2537202380952381	2294	0.6387063893529902	0.21102426894265064
unseen_both__context-expression_programs__K20__seed44__druggroup-scaffold__drugtest-any	unseen_both	expression_programs	Expression + programs	44	20	6	0.1131930296695287	8520483	8520483	1.4596152020344584	0.5963067453193126	0.47048773125292565	0.4419445640203669	0.628211205515053	0.6479719893262259	0.4197761970178883	0.27853260869565216	0.39122137404580154	0.3253968253968254	524	0.6179315804353973	0.22632551388591557	0.8288135593220339	0.6742502585315409	0.7435848697966166	2901	0.6744053429160977	0.8339151488146749	0.20423412204234123	0.3459915611814346	0.2568519968676586	474	0.6515790446271829	0.19908792835307437	1.5517125373008018	0.6431307141092167	0.41512961656565933	0.40931910574403596	0.6542983647935912	0.6149997494785957	0.4017262166576576	0.182720953326713	0.23173803526448364	0.20433092726263188	1588	0.5361429902349815	0.14715336836255344	0.8121575342465753	0.7708434909800097	0.7909613941465855	12306	0.6549448052005142	0.851051173240327	0.22333600641539694	0.24280732345248474	0.23266499582289055	2294	0.6539114530002915	0.2069741083700925
unseen_both__context-expression_programs__K10__seed45__druggroup-scaffold__drugtest-any	unseen_both	expression_programs	Expression + programs	45	10	10	0.1779531146184653	8519843	8519843	1.561627117968058	0.6483713772762246	0.46099115975959637	0.45163614384024847	0.6579962922482286	0.661021156884642	0.43990918198912204	0.3204819277108434	0.2538167938931298	0.2832800851970181	524	0.6129324286118178	0.22628330736506258	0.8080697928026173	0.766287487073423	0.7866242038216561	2901	0.6880213374007581	0.8546294461856709	0.23465211459754434	0.3628691983122363	0.28500414250207123	474	0.6821097046413502	0.2388147924166326	1.8794444469808207	0.6284902396837163	0.3803243520162857	0.37795726535378593	0.6388082047157274	0.5688133865844102	0.3773553079860788	0.12823061630218688	0.1624685138539043	0.14333333333333334	1588	0.48271212173492983	0.11023672375037298	0.8009003652425041	0.7662116040955631	0.783172058640309	12306	0.6220383421280448	0.832345354157528	0.20266333749479817	0.2122929380993897	0.20736640408771556	2294	0.6016896958902559	0.18948384605033547
unseen_both__context-expression_programs__K5__seed46__druggroup-scaffold__drugtest-any	unseen_both	expression_programs	Expression + programs	46	5	11	0.2322529086815576	8519523	8519523	1.7259207945293145	0.6527314696075917	0.44185198993371033	0.4396287234468837	0.6565193283093265	0.6255130568956397	0.4159565978979782	0.29097605893186	0.3015267175572519	0.29615745079662603	524	0.6290347752332486	0.24095813144205153	0.7986647926914968	0.7835229231299552	0.7910214024708544	2901	0.6493935820624358	0.821127168311766	0.2235294117647059	0.24050632911392406	0.23170731707317074	474	0.5981108133912347	0.18578449394011692	1.9960826425337928	0.6266370150728935	0.3928046529123194	0.38789774651252834	0.6402735921614486	0.5744596037098583	0.3822567229251245	0.15432873274780426	0.15491183879093198	0.15461973601508486	1588	0.46723620648010766	0.11502325969416861	0.8066759388038943	0.7541036892572729	0.7795044099118018	12306	0.6253839705574147	0.8271609259914763	0.2	0.26939843068875324	0.22956909361069835	2294	0.6307586340920526	0.20458598308972864
unseen_both__context-expression_regulons_programs__K15__seed42__druggroup-scaffold__drugtest-any	unseen_both	expression_regulons_programs	Expression + regulons + programs	42	15	3	0.1421867617936982	8750755	8750755	1.2995985231206306	0.5301359322903308	0.5055687745526689	0.4333251024631928	0.579638029801062	0.6703066169505162	0.443068525375042	0.2567693744164332	0.5248091603053435	0.3448275862068966	524	0.6287633587786259	0.22403819424775934	0.8710033076074972	0.5446397793864185	0.6702014846235419	2901	0.7112069709912758	0.8839614889040602	0.20907297830374755	0.4472573839662447	0.2849462365591398	474	0.6709495210816472	0.22120589297330648	1.333614303148438	0.5989621942179392	0.41031631600929414	0.39331231307772224	0.6266900364276371	0.6297410866622475	0.39937242118078203	0.17464377055169894	0.30100755667506296	0.22104046242774567	1588	0.5930528622200751	0.15212232990421876	0.8172688878460816	0.7076222980659841	0.7585035494969731	12306	0.65727943117681	0.8536480524103145	0.18240343347639484	0.22231909328683522	0.20039292730844793	2294	0.6388909665898572	0.19234688122781282
unseen_both__context-expression_regulons_programs__K10__seed43__druggroup-scaffold__drugtest-any	unseen_both	expression_regulons_programs	Expression + regulons + programs	43	10	13	0.1787380645540488	8750435	8750435	1.874559475355009	0.6683765067966145	0.43661997171960665	0.44037968027667596	0.6641095374686034	0.6295346179441027	0.4215067607577128	0.3359173126614987	0.2480916030534351	0.2854006586169045	524	0.5537579869946282	0.2204988295281758	0.7934051144010767	0.81282316442606	0.8029967648561213	2901	0.6637694554914725	0.847972084695691	0.21851851851851853	0.2489451476793249	0.23274161735700197	474	0.6710764113462073	0.1960493680492716	1.9235144400260817	0.6447368421052632	0.40220113701908106	0.3985095527378056	0.6527354418125577	0.6133186847748692	0.40033905748118953	0.1794276875483372	0.14609571788413098	0.16105518917042694	1588	0.4988732057209896	0.12265997604039987	0.8100568133638599	0.7762879895985698	0.7928129797916926	12306	0.6852361740246754	0.8718381683323935	0.21018697614442294	0.2842197035745423	0.24166048925129727	2294	0.6558466745789423	0.20651902807077513
unseen_both__context-expression_regulons_programs__K10__seed44__druggroup-scaffold__drugtest-any	unseen_both	expression_regulons_programs	Expression + regulons + programs	44	10	2	0.1787376902768876	8750435	8750435	1.1128518847387001	0.5742498076429854	0.4730437463645954	0.4360013467729131	0.6197820262372671	0.6918529190353744	0.44531682887209084	0.28761061946902655	0.37213740458015265	0.324459234608985	524	0.7014537743850722	0.25218072010995074	0.863275781614559	0.6377111340916926	0.7335448057097541	2901	0.7294654804265546	0.8838327646294889	0.17996289424860853	0.4092827004219409	0.25	474	0.6446395022944963	0.19993700187683283	1.275379710648718	0.5766617247343712	0.4304293491803943	0.40229555348907603	0.6190678560880698	0.6374082726171483	0.39532340295162544	0.17745887294364718	0.31926952141057935	0.2281214848143982	1588	0.6149437346882439	0.1567798159946272	0.844967701604501	0.6590281163660003	0.7405040175310446	12306	0.6751061063271264	0.8414117201952681	0.19233860166086258	0.3129904097646033	0.2382611581217853	2294	0.6221749768360745	0.18777867266498094
unseen_both__context-expression_regulons_programs__K10__seed45__druggroup-scaffold__drugtest-any	unseen_both	expression_regulons_programs	Expression + regulons + programs	45	10	4	0.1779531146184653	8750435	8750435	1.3665994159011665	0.5742498076429854	0.4908841602717575	0.444829824820048	0.6135548407161568	0.6495590495560779	0.4305034487309296	0.2610619469026549	0.45038167938931295	0.33053221288515405	524	0.6081532372066724	0.23365130133056106	0.8430097538318625	0.6256463288521199	0.7182429758607044	2901	0.6863682552972198	0.8453437794059342	0.22327790973871733	0.39662447257383965	0.2857142857142857	474	0.6541556561643415	0.21251526545629362	1.511096149984925	0.6121818631084754	0.42516607804551265	0.40801253386711916	0.6425447776227065	0.5924353532523009	0.3935895956907937	0.1621488417939872	0.20717884130982367	0.18191871716892452	1588	0.47240096960077294	0.12241289135706852	0.8410748560460652	0.7121729237770194	0.771275191410719	12306	0.663110946076827	0.8366165490987605	0.2185076223589195	0.3561464690496949	0.2708436930217139	2294	0.641794144079303	0.22173934661655198
unseen_both__context-expression_regulons_programs__K20__seed46__druggroup-scaffold__drugtest-any	unseen_both	expression_regulons_programs	Expression + regulons + programs	46	20	4	0.1131546507256686	8751075	8751075	1.3605353497761767	0.6150294947422416	0.4680016665751241	0.44531195356490433	0.6387309272832834	0.660978062558971	0.43431827478396556	0.26014319809069214	0.41603053435114506	0.3201174743024963	524	0.6349264913768731	0.24725148716828485	0.8206979542719615	0.7052740434332989	0.7586206896551724	2901	0.6776125501606454	0.8383179671422651	0.23591549295774647	0.28270042194092826	0.2571976967370441	474	0.6703951461393945	0.2173853700413465	1.6210067275721025	0.6211391153941191	0.4241304406979842	0.40998192475243195	0.647142729400646	0.5773250262570477	0.37913496045404343	0.18683197947840957	0.2751889168765743	0.22256175197351669	1588	0.5215032909492426	0.14011548867514728	0.835032437442076	0.73216317243621	0.7802216834083824	12306	0.6448507524047823	0.8228264131601235	0.19875776397515527	0.26503923278116825	0.22716233887539697	2294	0.5656210354171183	0.17446297952685952
unseen_both__context-programs__K5__seed42__druggroup-scaffold__drugtest-any	unseen_both	programs	Programs only	42	5	2	0.2322529085755714	8245155	8245155	1.070621231636288	0.5639907668632983	0.4874443787047486	0.4385341745251104	0.6054469948383799	0.6934406221303514	0.4430742910879215	0.23890784982935154	0.40076335877862596	0.2993585174625802	524	0.6633090189426067	0.23241954020379602	0.8437054631828979	0.6122026887280249	0.7095485417499001	2901	0.7013665386616045	0.8649471565477908	0.23278688524590163	0.44936708860759494	0.30669546436285094	474	0.7156463087868428	0.23185617651217771	1.1194636607894728	0.5932789720780826	0.45608505782097986	0.4169825383611226	0.6301855835482286	0.6844998138344957	0.4193418097069784	0.17229647630619685	0.4464735516372796	0.24864106610555847	1588	0.6609037170905075	0.15530123630148787	0.8398669757129901	0.6772306192101414	0.7498313014530568	12306	0.6851334985853187	0.8600662095400711	0.2609302325581395	0.24455100261551874	0.2524752475247525	2294	0.7074622258276608	0.24265798327937632
unseen_both__context-programs__K10__seed43__druggroup-scaffold__drugtest-any	unseen_both	programs	Programs only	43	10	3	0.1787380645540488	8245475	8245475	1.2498645933507864	0.5770710438573994	0.4872618347468367	0.4375226907877787	0.6193414618006453	0.6642771611748324	0.4320167330098441	0.25506756756756754	0.2881679389312977	0.27060931899641577	524	0.5900870794458581	0.21881690644921892	0.8657276995305164	0.6356428817649087	0.733055058636454	2901	0.7058242648689314	0.8647518650650459	0.21665250637213254	0.5379746835443038	0.30890369473046636	474	0.6969201392097077	0.21248142751526763	1.2446912856699361	0.6583271559179639	0.44527996786097357	0.4368024115272558	0.6723807135532183	0.6471420665472442	0.4204392676151196	0.2228350799779371	0.25440806045340053	0.23757718318141724	1588	0.5618211284979814	0.16532644380883765	0.8330136030694105	0.7762879895985698	0.8036510473626651	12306	0.6937802044767245	0.8584719789812704	0.24079807361541108	0.3051438535309503	0.2691790040376851	2294	0.6858248666670264	0.2375193800552508
unseen_both__context-programs__K10__seed44__druggroup-scaffold__drugtest-any	unseen_both	programs	Programs only	44	10	4	0.1787376902768876	8245475	8245475	1.2457902541402732	0.5783534239548602	0.4696746369136419	0.43544666675886773	0.6190532206721057	0.6657913141244766	0.4297240844052366	0.2846054333764554	0.4198473282442748	0.3392444101773323	524	0.658186598812553	0.24451954353318395	0.8466757123473542	0.6452947259565667	0.7323943661971831	2901	0.7039777590340972	0.8683962806019675	0.17814207650273223	0.3438818565400844	0.23470122390208784	474	0.6352095845267794	0.17625642908055847	1.3287484193985215	0.6195329873980726	0.45726861878093544	0.4310007109442848	0.6555818691774123	0.6498046263672577	0.4227728245043454	0.1769041769041769	0.27204030226700254	0.2143920595533499	1588	0.5716465097822712	0.14140825857500894	0.8675912991418878	0.7065659028116366	0.7788427087065568	12306	0.7318093974590749	0.877944350821342	0.24221267454350162	0.3931996512641674	0.29976736457294784	2294	0.6459579718604269	0.24896586411668525
unseen_both__context-programs__K10__seed45__druggroup-scaffold__drugtest-any	unseen_both	programs	Programs only	45	10	20	0.1779531146184653	8245475	8245475	1.8932620512274296	0.6070787381379841	0.4776717193635114	0.44678787618781524	0.638912492928737	0.6480084359082589	0.42787214917166055	0.2777777777777778	0.4580152671755725	0.345821325648415	524	0.6663121289228159	0.23346509070026802	0.8457288567785806	0.6859703550499827	0.7575180814617435	2901	0.7306837045341977	0.8831843569646408	0.20087976539589442	0.2890295358649789	0.2370242214532872	474	0.547029474267763	0.16696699985007277	2.11355907026856	0.6789597232517914	0.404019102910602	0.4077566672634551	0.6698418271439089	0.6104838358647551	0.3965292195053192	0.15037593984962405	0.1385390428211587	0.14421501147164864	1588	0.5232819562817018	0.11595431687348198	0.7966921516617257	0.8298391028766455	0.8129278777264767	12306	0.6337884419566217	0.8259199618350037	0.2931305715783954	0.24367916303400175	0.2661271125922399	2294	0.6743811093559419	0.247713379807472
unseen_both__context-programs__K30__seed46__druggroup-scaffold__drugtest-any	unseen_both	programs	Programs only	46	30	13	0.0708068132817992	8246755	8246755	1.6703999298723822	0.6096434983329059	0.47965242331385644	0.45207625156176556	0.6362345647814658	0.6536412631038817	0.4313757223260739	0.2864157119476268	0.33396946564885494	0.30837004405286345	524	0.6326395250212045	0.2284056730025374	0.8214578214578214	0.6914856945880731	0.7508890136627363	2901	0.6672130887075772	0.8408646727631158	0.23167848699763594	0.41350210970464135	0.296969696969697	474	0.6610711755828637	0.22485682121256864	1.8186692463370762	0.6365826538176427	0.39006151432346353	0.3894776404608871	0.6455970555811015	0.5976843969317001	0.393868314548977	0.11327762302692665	0.15365239294710328	0.13041154462854088	1588	0.481388711569649	0.10017584929426784	0.7991251682368775	0.7719811474077686	0.7853186740514178	12306	0.63574621453134	0.8425198588825792	0.2614165890027959	0.24455100261551874	0.2527027027027027	2294	0.6759182646941113	0.23890923547008408
unseen_both__context-regulons_programs__K15__seed42__druggroup-scaffold__drugtest-any	unseen_both	regulons_programs	Regulons + programs	42	15	5	0.1421867617936982	8476387	8476387	1.5089606161330351	0.617081302898179	0.4433915018058654	0.4265673279268282	0.6404571760855238	0.6048843729740304	0.401869635821841	0.25826446280991733	0.2385496183206107	0.24801587301587302	524	0.5077664687588351	0.17604815665180662	0.8276403612092658	0.7266459841433989	0.7738619676945668	2901	0.6909720855015788	0.8536107657669538	0.19930875576036866	0.3649789029535865	0.2578241430700447	474	0.6159145646616773	0.1759499850467625	1.5405799481260178	0.5925994563874475	0.390139645660658	0.3828265410721059	0.6198466182133214	0.5883613637737602	0.38441412171078465	0.19183922046285018	0.19836272040302266	0.19504643962848298	1588	0.5299698940685277	0.12869814895773274	0.808945746568307	0.7039655452624736	0.7528133825765805	12306	0.6435181591719248	0.8502510605787402	0.1602814698983581	0.2680906713164778	0.2006198010112543	2294	0.5915960380808284	0.17429315559588116
unseen_both__context-regulons_programs__K15__seed43__druggroup-scaffold__drugtest-any	unseen_both	regulons_programs	Regulons + programs	43	15	6	0.1421862487818412	8476387	8476387	1.5564687241343664	0.6322133880482175	0.4482200608173792	0.43411925030297055	0.6491543649733481	0.6282424893116126	0.4156537009065337	0.2826603325415677	0.22709923664122136	0.2518518518518518	524	0.5236759966072944	0.20593487363508398	0.8217259651778955	0.7483626335746294	0.7833303265379759	2901	0.6995638985658321	0.8563622396496344	0.20933014354066987	0.3691983122362869	0.26717557251908397	474	0.6614875727617112	0.1846639894348828	1.5384092540955407	0.6809982703236965	0.46866891771675556	0.4572049149708219	0.6832202627922047	0.6680517952527388	0.44531884091420837	0.2826887661141805	0.3866498740554156	0.32659574468085106	1588	0.6610139832994031	0.24106196753331538	0.8207992057582527	0.8061921014139444	0.8134300824006887	12306	0.6724203219751061	0.8560304707912991	0.2534992223950233	0.21316477768090672	0.2315889178309259	2294	0.6707210804837072	0.23886408441801055
unseen_both__context-regulons_programs__K30__seed44__druggroup-scaffold__drugtest-any	unseen_both	regulons_programs	Regulons + programs	44	30	8	0.070158507897289	8477347	8477347	1.5907941738071427	0.5904077968709925	0.4888032785066934	0.4518358614808684	0.6324918803909193	0.6469221450929071	0.4242788663616143	0.3327239488117002	0.3473282442748092	0.33986928104575165	524	0.5941792479502404	0.22306010260362813	0.8620689655172413	0.6549465701482248	0.7443682664054848	2901	0.7206184171168949	0.8710798736142588	0.1916376306620209	0.4641350210970464	0.2712700369913687	474	0.6259687702115865	0.17869662286695598	1.7109616676436137	0.6118729923400049	0.3974841958963207	0.38910028636137417	0.634256165965996	0.5912707126926287	0.38531311273412866	0.1536231884057971	0.20025188916876574	0.17386550027337344	1588	0.5388378592871191	0.11956262989594382	0.8150566893424036	0.7302129042743377	0.7703056019887703	12306	0.638776783218048	0.8415075099524447	0.19430973165211768	0.2619877942458588	0.22312975682197883	2294	0.5961974955727191	0.1948691983539974
unseen_both__context-regulons_programs__K10__seed45__druggroup-scaffold__drugtest-any	unseen_both	regulons_programs	Regulons + programs	45	10	3	0.1779531146184653	8476067	8476067	1.2844615455589774	0.5965632213388048	0.463336604663175	0.43814375497517144	0.6247656106867705	0.6354859257769933	0.41137735947576365	0.2785829307568438	0.3301526717557252	0.3021834061135371	524	0.5810653095843935	0.20096994016339642	0.813272877164056	0.6801103067907618	0.740754646142294	2901	0.665938219078626	0.8441480771560348	0.2112676056338028	0.379746835443038	0.27149321266968324	474	0.6594542486679602	0.18901406110785973	1.364417341098922	0.6312700765999506	0.4420362116851892	0.4191048263618411	0.651515007446262	0.611006707604563	0.38897054022028427	0.18813131313131312	0.37531486146095716	0.25063078216989065	1588	0.5928544348021116	0.16903918584566488	0.827183939229517	0.7432959531935641	0.7829994863893169	12306	0.6245083301285199	0.7990374898223672	0.24260958205912334	0.2074978204010462	0.2236842105263158	2294	0.6156573578830575	0.1988349449928206
